song,singer,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
"It Ain't Me, Babe (with June Carter Cash)",Johnny Cash,spotify:track:7hJBjMGJHHQ4cR4Jhzp1d1,0.634,0.587,2,-6.595,1,0.03,0.271,0.0,0.165,0.623,105.642,audio_features,7hJBjMGJHHQ4cR4Jhzp1d1,spotify:track:7hJBjMGJHHQ4cR4Jhzp1d1,https://api.spotify.com/v1/tracks/7hJBjMGJHHQ4cR4Jhzp1d1,https://api.spotify.com/v1/audio-analysis/7hJBjMGJHHQ4cR4Jhzp1d1,182960,4
The Way You Look Tonight,Frank Sinatra,spotify:track:0shGCs5AkhwJIgUb0SSz2B,0.589,0.369,5,-8.678,0,0.0321,0.855,0.0,0.352,0.529,132.954,audio_features,0shGCs5AkhwJIgUb0SSz2B,spotify:track:0shGCs5AkhwJIgUb0SSz2B,https://api.spotify.com/v1/tracks/0shGCs5AkhwJIgUb0SSz2B,https://api.spotify.com/v1/audio-analysis/0shGCs5AkhwJIgUb0SSz2B,201200,4
Everyday People,Sly & The Family Stone,spotify:track:4ZVZBc5xvMyV3WzWktn8i7,0.807,0.497,7,-10.656,1,0.0297,0.307,0.0327,0.043,0.765,114.524,audio_features,4ZVZBc5xvMyV3WzWktn8i7,spotify:track:4ZVZBc5xvMyV3WzWktn8i7,https://api.spotify.com/v1/tracks/4ZVZBc5xvMyV3WzWktn8i7,https://api.spotify.com/v1/audio-analysis/4ZVZBc5xvMyV3WzWktn8i7,141507,4
Dance to the Music,Sly & The Family Stone,spotify:track:1MQWtVcs0PKsY4PA6ZvLiy,0.703,0.529,7,-11.112,1,0.1,0.0168,0.00057,0.911,0.772,128.059,audio_features,1MQWtVcs0PKsY4PA6ZvLiy,spotify:track:1MQWtVcs0PKsY4PA6ZvLiy,https://api.spotify.com/v1/tracks/1MQWtVcs0PKsY4PA6ZvLiy,https://api.spotify.com/v1/audio-analysis/1MQWtVcs0PKsY4PA6ZvLiy,179427,4
Use Me,Bill Withers,spotify:track:1k2ybm1oz7rVPchTKCgMMz,0.767,0.666,11,-10.223,0,0.0545,0.0422,0.00276,0.0743,0.937,154.51,audio_features,1k2ybm1oz7rVPchTKCgMMz,spotify:track:1k2ybm1oz7rVPchTKCgMMz,https://api.spotify.com/v1/tracks/1k2ybm1oz7rVPchTKCgMMz,https://api.spotify.com/v1/audio-analysis/1k2ybm1oz7rVPchTKCgMMz,222533,4
Lovely Day,Bill Withers,spotify:track:1QQRBPMzXbL4z26mnIvgZD,0.692,0.594,9,-9.862,1,0.0319,0.301,0.00453,0.0997,0.733,97.921,audio_features,1QQRBPMzXbL4z26mnIvgZD,spotify:track:1QQRBPMzXbL4z26mnIvgZD,https://api.spotify.com/v1/tracks/1QQRBPMzXbL4z26mnIvgZD,https://api.spotify.com/v1/audio-analysis/1QQRBPMzXbL4z26mnIvgZD,254893,4
Tired of Being Alone,Al Green,spotify:track:5vjmFhes2UVEo5aGQ27q7l,0.769,0.39,7,-8.525,1,0.0391,0.365,0.0104,0.0673,0.61,98.077,audio_features,5vjmFhes2UVEo5aGQ27q7l,spotify:track:5vjmFhes2UVEo5aGQ27q7l,https://api.spotify.com/v1/tracks/5vjmFhes2UVEo5aGQ27q7l,https://api.spotify.com/v1/audio-analysis/5vjmFhes2UVEo5aGQ27q7l,172320,4
Fire,Ohio Players,spotify:track:6nKmlxPDecfVYew1olKBtH,0.645,0.746,5,-11.734,1,0.0598,0.353,0.0228,0.319,0.844,107.281,audio_features,6nKmlxPDecfVYew1olKBtH,spotify:track:6nKmlxPDecfVYew1olKBtH,https://api.spotify.com/v1/tracks/6nKmlxPDecfVYew1olKBtH,https://api.spotify.com/v1/audio-analysis/6nKmlxPDecfVYew1olKBtH,276333,4
Pick Up the Pieces,Average White Band,spotify:track:2x1LQq8lsUzAA2wNj8yjC9,0.768,0.853,10,-5.915,0,0.0427,0.0548,0.13,0.0188,0.889,107.234,audio_features,2x1LQq8lsUzAA2wNj8yjC9,spotify:track:2x1LQq8lsUzAA2wNj8yjC9,https://api.spotify.com/v1/tracks/2x1LQq8lsUzAA2wNj8yjC9,https://api.spotify.com/v1/audio-analysis/2x1LQq8lsUzAA2wNj8yjC9,239908,4
I Got You (I Feel Good),James Brown,spotify:track:6yqThFsiJG2jUEA6jdhruE,0.564,0.589,7,-6.692,1,0.138,0.412,3.35e-06,0.117,0.749,144.276,audio_features,6yqThFsiJG2jUEA6jdhruE,spotify:track:6yqThFsiJG2jUEA6jdhruE,https://api.spotify.com/v1/tracks/6yqThFsiJG2jUEA6jdhruE,https://api.spotify.com/v1/audio-analysis/6yqThFsiJG2jUEA6jdhruE,167347,4
Get Up Offa That Thing,James Brown,spotify:track:0nyrltZrQGAJMBZc1bYvuQ,0.883,0.664,4,-10.395,1,0.411,0.225,2.3e-06,0.941,0.8,118.104,audio_features,0nyrltZrQGAJMBZc1bYvuQ,spotify:track:0nyrltZrQGAJMBZc1bYvuQ,https://api.spotify.com/v1/tracks/0nyrltZrQGAJMBZc1bYvuQ,https://api.spotify.com/v1/audio-analysis/0nyrltZrQGAJMBZc1bYvuQ,250200,4
Can't Buy Me Love - Remastered 2009,The Beatles,spotify:track:3SdingSsFcZDZAyvcJbgAw,0.483,0.677,0,-5.91,1,0.0593,0.283,0.0,0.321,0.842,170.72,audio_features,3SdingSsFcZDZAyvcJbgAw,spotify:track:3SdingSsFcZDZAyvcJbgAw,https://api.spotify.com/v1/tracks/3SdingSsFcZDZAyvcJbgAw,https://api.spotify.com/v1/audio-analysis/3SdingSsFcZDZAyvcJbgAw,131867,4
Part-Time Lover,Stevie Wonder,spotify:track:0Dm43YLUlGdePpSbI1ct8h,0.662,0.624,10,-13.606,0,0.0417,0.165,0.0,0.0674,0.961,174.513,audio_features,0Dm43YLUlGdePpSbI1ct8h,spotify:track:0Dm43YLUlGdePpSbI1ct8h,https://api.spotify.com/v1/tracks/0Dm43YLUlGdePpSbI1ct8h,https://api.spotify.com/v1/audio-analysis/0Dm43YLUlGdePpSbI1ct8h,252560,4
Higher Ground,Stevie Wonder,spotify:track:0dMd4rilfd6gPbXaLpNYhu,0.716,0.85,8,-9.949,1,0.0426,0.0631,0.00133,0.189,0.821,125.474,audio_features,0dMd4rilfd6gPbXaLpNYhu,spotify:track:0dMd4rilfd6gPbXaLpNYhu,https://api.spotify.com/v1/tracks/0dMd4rilfd6gPbXaLpNYhu,https://api.spotify.com/v1/audio-analysis/0dMd4rilfd6gPbXaLpNYhu,222600,4
Listen to the Music,The Doobie Brothers,spotify:track:7Ar4G7Ci11gpt6sfH9Cgz5,0.645,0.598,1,-13.18,0,0.0335,0.221,3.53e-06,0.0721,0.913,105.929,audio_features,7Ar4G7Ci11gpt6sfH9Cgz5,spotify:track:7Ar4G7Ci11gpt6sfH9Cgz5,https://api.spotify.com/v1/tracks/7Ar4G7Ci11gpt6sfH9Cgz5,https://api.spotify.com/v1/audio-analysis/7Ar4G7Ci11gpt6sfH9Cgz5,227267,4
Sherry,Frankie Valli & The Four Seasons,spotify:track:0NpvdCO506uO58D4AbKzki,0.703,0.478,7,-8.062,1,0.0441,0.626,0.0,0.113,0.734,117.562,audio_features,0NpvdCO506uO58D4AbKzki,spotify:track:0NpvdCO506uO58D4AbKzki,https://api.spotify.com/v1/tracks/0NpvdCO506uO58D4AbKzki,https://api.spotify.com/v1/audio-analysis/0NpvdCO506uO58D4AbKzki,152160,4
Grease,Frankie Valli,spotify:track:11ZnVkr0UJiTM14qAa8MW1,0.81,0.474,11,-8.697,1,0.0467,0.218,0.0,0.083,0.87,109.335,audio_features,11ZnVkr0UJiTM14qAa8MW1,spotify:track:11ZnVkr0UJiTM14qAa8MW1,https://api.spotify.com/v1/tracks/11ZnVkr0UJiTM14qAa8MW1,https://api.spotify.com/v1/audio-analysis/11ZnVkr0UJiTM14qAa8MW1,201867,4
Can't Take My Eyes off You,Frankie Valli,spotify:track:6ft9PAgNOjmZ2kFVP7LGqb,0.575,0.764,4,-7.448,1,0.0746,0.566,1.07e-05,0.0692,0.536,123.821,audio_features,6ft9PAgNOjmZ2kFVP7LGqb,spotify:track:6ft9PAgNOjmZ2kFVP7LGqb,https://api.spotify.com/v1/tracks/6ft9PAgNOjmZ2kFVP7LGqb,https://api.spotify.com/v1/audio-analysis/6ft9PAgNOjmZ2kFVP7LGqb,203240,4
Be My Baby,The Ronettes,spotify:track:2G2YzndIA6jeWFPBXhUjh5,0.511,0.769,4,-7.032,1,0.042,0.181,0.0,0.0921,0.818,129.657,audio_features,2G2YzndIA6jeWFPBXhUjh5,spotify:track:2G2YzndIA6jeWFPBXhUjh5,https://api.spotify.com/v1/tracks/2G2YzndIA6jeWFPBXhUjh5,https://api.spotify.com/v1/audio-analysis/2G2YzndIA6jeWFPBXhUjh5,160907,4
Saturday in the Park - 2002 Remaster,Chicago,spotify:track:4OJFkrRQqol4FsPesF8eu4,0.67,0.763,7,-6.864,1,0.0341,0.155,0.0,0.0799,0.61,114.398,audio_features,4OJFkrRQqol4FsPesF8eu4,spotify:track:4OJFkrRQqol4FsPesF8eu4,https://api.spotify.com/v1/tracks/4OJFkrRQqol4FsPesF8eu4,https://api.spotify.com/v1/audio-analysis/4OJFkrRQqol4FsPesF8eu4,235667,4
I Wish I Knew How It Would Feel to Be Free,Nina Simone,spotify:track:5CKHhg31HcYYhwUeeGqvhq,0.687,0.51,10,-8.501,1,0.076,0.745,0.0,0.117,0.666,122.253,audio_features,5CKHhg31HcYYhwUeeGqvhq,spotify:track:5CKHhg31HcYYhwUeeGqvhq,https://api.spotify.com/v1/tracks/5CKHhg31HcYYhwUeeGqvhq,https://api.spotify.com/v1/audio-analysis/5CKHhg31HcYYhwUeeGqvhq,188613,4
Bring It On Home to Me,Sam Cooke,spotify:track:0WVTQp3SOCuMr08jh1jweV,0.523,0.402,0,-8.233,1,0.0305,0.778,0.0,0.432,0.675,70.863,audio_features,0WVTQp3SOCuMr08jh1jweV,spotify:track:0WVTQp3SOCuMr08jh1jweV,https://api.spotify.com/v1/tracks/0WVTQp3SOCuMr08jh1jweV,https://api.spotify.com/v1/audio-analysis/0WVTQp3SOCuMr08jh1jweV,162533,4
Blue Suede Shoes,Elvis Presley,spotify:track:47gmoUrZV3w20JAnQOZMcO,0.557,0.66,2,-7.706,1,0.056,0.654,1.66e-06,0.138,0.962,95.252,audio_features,47gmoUrZV3w20JAnQOZMcO,spotify:track:47gmoUrZV3w20JAnQOZMcO,https://api.spotify.com/v1/tracks/47gmoUrZV3w20JAnQOZMcO,https://api.spotify.com/v1/audio-analysis/47gmoUrZV3w20JAnQOZMcO,119200,4
Man in the Mirror,Michael Jackson,spotify:track:2u2udGmop1z67EPpr91km7,0.794,0.798,8,-5.639,1,0.0366,0.429,1.16e-05,0.118,0.265,100.338,audio_features,2u2udGmop1z67EPpr91km7,spotify:track:2u2udGmop1z67EPpr91km7,https://api.spotify.com/v1/tracks/2u2udGmop1z67EPpr91km7,https://api.spotify.com/v1/audio-analysis/2u2udGmop1z67EPpr91km7,319307,4
(I Just) Died in Your Arms,Cutting Crew,spotify:track:1nRD3VSzJ6m7g3wYkS2kCf,0.606,0.894,11,-4.778,0,0.0441,0.0342,0.0106,0.346,0.472,124.936,audio_features,1nRD3VSzJ6m7g3wYkS2kCf,spotify:track:1nRD3VSzJ6m7g3wYkS2kCf,https://api.spotify.com/v1/tracks/1nRD3VSzJ6m7g3wYkS2kCf,https://api.spotify.com/v1/audio-analysis/1nRD3VSzJ6m7g3wYkS2kCf,275920,4
One,Harry Nilsson,spotify:track:51s7AF4GLioU2tLiz3L3Jp,0.449,0.241,0,-11.821,0,0.0365,0.892,0.00103,0.15,0.189,123.348,audio_features,51s7AF4GLioU2tLiz3L3Jp,spotify:track:51s7AF4GLioU2tLiz3L3Jp,https://api.spotify.com/v1/tracks/51s7AF4GLioU2tLiz3L3Jp,https://api.spotify.com/v1/audio-analysis/51s7AF4GLioU2tLiz3L3Jp,141960,4
I'm a Believer - 2006 Remaster,The Monkees,spotify:track:3G7tRC24Uh09Hmp1KZ7LQ2,0.526,0.775,0,-6.05,1,0.0352,0.707,2.05e-05,0.217,0.962,80.106,audio_features,3G7tRC24Uh09Hmp1KZ7LQ2,spotify:track:3G7tRC24Uh09Hmp1KZ7LQ2,https://api.spotify.com/v1/tracks/3G7tRC24Uh09Hmp1KZ7LQ2,https://api.spotify.com/v1/audio-analysis/3G7tRC24Uh09Hmp1KZ7LQ2,167373,4
Time of the Season - Mono Version,The Zombies,spotify:track:5AJrhrwz4oSZX2PwwV4qrN,0.537,0.7,4,-6.852,0,0.0366,0.142,1.58e-06,0.383,0.695,117.111,audio_features,5AJrhrwz4oSZX2PwwV4qrN,spotify:track:5AJrhrwz4oSZX2PwwV4qrN,https://api.spotify.com/v1/tracks/5AJrhrwz4oSZX2PwwV4qrN,https://api.spotify.com/v1/audio-analysis/5AJrhrwz4oSZX2PwwV4qrN,214027,4
Black or White - Single Version,Michael Jackson,spotify:track:2Cy7QY8HPLk925AyNAt6OG,0.741,0.894,4,-3.826,1,0.0496,0.0814,0.0527,0.089,0.96,114.879,audio_features,2Cy7QY8HPLk925AyNAt6OG,spotify:track:2Cy7QY8HPLk925AyNAt6OG,https://api.spotify.com/v1/tracks/2Cy7QY8HPLk925AyNAt6OG,https://api.spotify.com/v1/audio-analysis/2Cy7QY8HPLk925AyNAt6OG,202853,4
Into the Groove,Madonna,spotify:track:2m0M7YqCy4lXfedh18qd8N,0.729,0.856,10,-4.164,0,0.035,0.0658,0.00832,0.0691,0.804,116.467,audio_features,2m0M7YqCy4lXfedh18qd8N,spotify:track:2m0M7YqCy4lXfedh18qd8N,https://api.spotify.com/v1/tracks/2m0M7YqCy4lXfedh18qd8N,https://api.spotify.com/v1/audio-analysis/2m0M7YqCy4lXfedh18qd8N,285093,4
Uptown Girl,Billy Joel,spotify:track:3CSpzkoL1XgDBZ1q9aDCUV,0.696,0.943,4,-2.962,1,0.043,0.0736,0.0,0.653,0.832,129.002,audio_features,3CSpzkoL1XgDBZ1q9aDCUV,spotify:track:3CSpzkoL1XgDBZ1q9aDCUV,https://api.spotify.com/v1/tracks/3CSpzkoL1XgDBZ1q9aDCUV,https://api.spotify.com/v1/audio-analysis/3CSpzkoL1XgDBZ1q9aDCUV,194867,4
Sunshine (Go Away Today),Jonathan Edwards,spotify:track:3Xd39NB1rifow2RDNVgSFp,0.705,0.359,10,-15.388,1,0.0649,0.335,0.0,0.0968,0.837,125.31,audio_features,3Xd39NB1rifow2RDNVgSFp,spotify:track:3Xd39NB1rifow2RDNVgSFp,https://api.spotify.com/v1/tracks/3Xd39NB1rifow2RDNVgSFp,https://api.spotify.com/v1/audio-analysis/3Xd39NB1rifow2RDNVgSFp,138733,4
You Ain't Seen Nothing Yet,Bachman-Turner Overdrive,spotify:track:1oojGBUxbMSrvrBnQ1DaBc,0.467,0.508,11,-13.048,0,0.0395,0.000538,0.00205,0.132,0.772,118.753,audio_features,1oojGBUxbMSrvrBnQ1DaBc,spotify:track:1oojGBUxbMSrvrBnQ1DaBc,https://api.spotify.com/v1/tracks/1oojGBUxbMSrvrBnQ1DaBc,https://api.spotify.com/v1/audio-analysis/1oojGBUxbMSrvrBnQ1DaBc,234053,4
For Your Love,The Yardbirds,spotify:track:5bC4y9Zhn6ng0MOzACCHkc,0.347,0.638,2,-10.258,1,0.0409,0.236,0.0,0.0894,0.61,94.506,audio_features,5bC4y9Zhn6ng0MOzACCHkc,spotify:track:5bC4y9Zhn6ng0MOzACCHkc,https://api.spotify.com/v1/tracks/5bC4y9Zhn6ng0MOzACCHkc,https://api.spotify.com/v1/audio-analysis/5bC4y9Zhn6ng0MOzACCHkc,150627,4
Love the One You're With,"Crosby, Stills & Nash",spotify:track:6kXGGyEPSRS1g9Ltm70jo9,0.609,0.489,0,-12.9,1,0.0385,0.0674,0.0,0.101,0.131,97.163,audio_features,6kXGGyEPSRS1g9Ltm70jo9,spotify:track:6kXGGyEPSRS1g9Ltm70jo9,https://api.spotify.com/v1/tracks/6kXGGyEPSRS1g9Ltm70jo9,https://api.spotify.com/v1/audio-analysis/6kXGGyEPSRS1g9Ltm70jo9,184653,4
You Are The Sunshine Of My Life,Stevie Wonder,spotify:track:5jWZR3cKUChstrHpNnTPCS,0.471,0.574,11,-11.266,1,0.0509,0.802,2.55e-06,0.0931,0.661,131.892,audio_features,5jWZR3cKUChstrHpNnTPCS,spotify:track:5jWZR3cKUChstrHpNnTPCS,https://api.spotify.com/v1/tracks/5jWZR3cKUChstrHpNnTPCS,https://api.spotify.com/v1/audio-analysis/5jWZR3cKUChstrHpNnTPCS,177307,4
Jet - Remastered 2010,Wings,spotify:track:4D40ZlFAWsvX7lua1Kablh,0.504,0.739,9,-7.265,1,0.0316,0.0179,0.08,0.0949,0.417,128.918,audio_features,4D40ZlFAWsvX7lua1Kablh,spotify:track:4D40ZlFAWsvX7lua1Kablh,https://api.spotify.com/v1/tracks/4D40ZlFAWsvX7lua1Kablh,https://api.spotify.com/v1/audio-analysis/4D40ZlFAWsvX7lua1Kablh,248360,4
Let My Love Open The Door,Pete Townshend,spotify:track:0otlwsD3mSogk7VJCTp6Kg,0.651,0.653,0,-9.731,1,0.0545,0.365,0.000117,0.0742,0.729,164.912,audio_features,0otlwsD3mSogk7VJCTp6Kg,spotify:track:0otlwsD3mSogk7VJCTp6Kg,https://api.spotify.com/v1/tracks/0otlwsD3mSogk7VJCTp6Kg,https://api.spotify.com/v1/audio-analysis/0otlwsD3mSogk7VJCTp6Kg,164653,4
Everyday People,Sly & The Family Stone,spotify:track:7lL2lMWNtzOcf5HnEudNgn,0.813,0.619,7,-8.203,1,0.0294,0.245,0.0151,0.113,0.774,114.58,audio_features,7lL2lMWNtzOcf5HnEudNgn,spotify:track:7lL2lMWNtzOcf5HnEudNgn,https://api.spotify.com/v1/tracks/7lL2lMWNtzOcf5HnEudNgn,https://api.spotify.com/v1/audio-analysis/7lL2lMWNtzOcf5HnEudNgn,139507,4
I Wanna Be Your Lover,Prince,spotify:track:4yrM5BVyJzy5Ed4GPO6e8j,0.812,0.507,1,-8.825,0,0.0452,0.0399,0.0831,0.0671,0.729,114.832,audio_features,4yrM5BVyJzy5Ed4GPO6e8j,spotify:track:4yrM5BVyJzy5Ed4GPO6e8j,https://api.spotify.com/v1/tracks/4yrM5BVyJzy5Ed4GPO6e8j,https://api.spotify.com/v1/audio-analysis/4yrM5BVyJzy5Ed4GPO6e8j,347667,4
Louie Louie,The Kingsmen,spotify:track:0iA3xXSkSCiJywKyo1UKjQ,0.623,0.709,1,-9.818,0,0.0636,0.102,0.0,0.0967,0.948,122.394,audio_features,0iA3xXSkSCiJywKyo1UKjQ,spotify:track:0iA3xXSkSCiJywKyo1UKjQ,https://api.spotify.com/v1/tracks/0iA3xXSkSCiJywKyo1UKjQ,https://api.spotify.com/v1/audio-analysis/0iA3xXSkSCiJywKyo1UKjQ,165381,4
That'll Be The Day - Decca Version,Buddy Holly,spotify:track:6w40zjwprgA1s99VUxvuMx,0.527,0.648,2,-7.469,1,0.0323,0.61,0.0,0.0804,0.882,114.775,audio_features,6w40zjwprgA1s99VUxvuMx,spotify:track:6w40zjwprgA1s99VUxvuMx,https://api.spotify.com/v1/tracks/6w40zjwprgA1s99VUxvuMx,https://api.spotify.com/v1/audio-analysis/6w40zjwprgA1s99VUxvuMx,150000,4
I Wish,Stevie Wonder,spotify:track:74MfBIVOVHzQiJqfJ1dgTo,0.826,0.718,10,-10.388,0,0.0555,0.0845,5.44e-06,0.0652,0.884,105.857,audio_features,74MfBIVOVHzQiJqfJ1dgTo,spotify:track:74MfBIVOVHzQiJqfJ1dgTo,https://api.spotify.com/v1/tracks/74MfBIVOVHzQiJqfJ1dgTo,https://api.spotify.com/v1/audio-analysis/74MfBIVOVHzQiJqfJ1dgTo,252373,4
Land of 1000 Dances,Wilson Pickett,spotify:track:76ICmoJ4PcoMWoooaTxnQs,0.618,0.588,2,-11.624,1,0.0735,0.0128,0.0266,0.351,0.768,86.903,audio_features,76ICmoJ4PcoMWoooaTxnQs,spotify:track:76ICmoJ4PcoMWoooaTxnQs,https://api.spotify.com/v1/tracks/76ICmoJ4PcoMWoooaTxnQs,https://api.spotify.com/v1/audio-analysis/76ICmoJ4PcoMWoooaTxnQs,146973,4
"Hold On, I'm Comin'",Sam & Dave,spotify:track:6PgVDY8GTkxF3GmhVGPzoB,0.803,0.338,6,-14.029,1,0.0349,0.196,0.038,0.097,0.912,106.841,audio_features,6PgVDY8GTkxF3GmhVGPzoB,spotify:track:6PgVDY8GTkxF3GmhVGPzoB,https://api.spotify.com/v1/tracks/6PgVDY8GTkxF3GmhVGPzoB,https://api.spotify.com/v1/audio-analysis/6PgVDY8GTkxF3GmhVGPzoB,155707,4
Rockin' Robin,Bobby Day,spotify:track:4FlYcJnfkeBpowEHJ72Bmt,0.541,0.608,7,-13.083,1,0.106,0.298,0.0,0.234,0.938,171.992,audio_features,4FlYcJnfkeBpowEHJ72Bmt,spotify:track:4FlYcJnfkeBpowEHJ72Bmt,https://api.spotify.com/v1/tracks/4FlYcJnfkeBpowEHJ72Bmt,https://api.spotify.com/v1/audio-analysis/4FlYcJnfkeBpowEHJ72Bmt,160080,4
The Break Up Song,The Greg Kihn Band,spotify:track:36dH28TepFKh4RelMfRj05,0.673,0.92,0,-2.143,1,0.0294,0.0288,2.47e-06,0.113,0.964,141.553,audio_features,36dH28TepFKh4RelMfRj05,spotify:track:36dH28TepFKh4RelMfRj05,https://api.spotify.com/v1/tracks/36dH28TepFKh4RelMfRj05,https://api.spotify.com/v1/audio-analysis/36dH28TepFKh4RelMfRj05,170987,4
Have A Little Faith In Me,John Hiatt,spotify:track:0e9NrCWRZmkpWtmIiG04j2,0.614,0.713,4,-7.941,1,0.0358,0.349,4.71e-05,0.121,0.437,87.108,audio_features,0e9NrCWRZmkpWtmIiG04j2,spotify:track:0e9NrCWRZmkpWtmIiG04j2,https://api.spotify.com/v1/tracks/0e9NrCWRZmkpWtmIiG04j2,https://api.spotify.com/v1/audio-analysis/0e9NrCWRZmkpWtmIiG04j2,230827,4
Joy To The World,Three Dog Night,spotify:track:2ymeOsYijJz09LfKw3yM2x,0.649,0.679,2,-12.515,1,0.0316,0.464,0.00121,0.339,0.971,126.867,audio_features,2ymeOsYijJz09LfKw3yM2x,spotify:track:2ymeOsYijJz09LfKw3yM2x,https://api.spotify.com/v1/tracks/2ymeOsYijJz09LfKw3yM2x,https://api.spotify.com/v1/audio-analysis/2ymeOsYijJz09LfKw3yM2x,220573,4
A Little Less Conversation - JXL Radio Edit Remix,Elvis Presley,spotify:track:7FNIEfhhBlzsZFxCwI5Nwh,0.59,0.976,11,-4.866,0,0.0488,0.000154,0.293,0.155,0.686,114.996,audio_features,7FNIEfhhBlzsZFxCwI5Nwh,spotify:track:7FNIEfhhBlzsZFxCwI5Nwh,https://api.spotify.com/v1/tracks/7FNIEfhhBlzsZFxCwI5Nwh,https://api.spotify.com/v1/audio-analysis/7FNIEfhhBlzsZFxCwI5Nwh,213240,4
Edge of Seventeen,Stevie Nicks,spotify:track:2id8E4WvczfKHB4LHI7Np3,0.59,0.828,0,-6.28,1,0.0439,0.277,5.57e-06,0.0868,0.636,111.353,audio_features,2id8E4WvczfKHB4LHI7Np3,spotify:track:2id8E4WvczfKHB4LHI7Np3,https://api.spotify.com/v1/tracks/2id8E4WvczfKHB4LHI7Np3,https://api.spotify.com/v1/audio-analysis/2id8E4WvczfKHB4LHI7Np3,329680,4
Spirit in the Sky,Norman Greenbaum,spotify:track:0Y2SrByf4G3kbq2nBEHQRn,0.601,0.643,2,-5.828,1,0.0314,0.112,0.00209,0.088,0.552,128.262,audio_features,0Y2SrByf4G3kbq2nBEHQRn,spotify:track:0Y2SrByf4G3kbq2nBEHQRn,https://api.spotify.com/v1/tracks/0Y2SrByf4G3kbq2nBEHQRn,https://api.spotify.com/v1/audio-analysis/0Y2SrByf4G3kbq2nBEHQRn,239600,4
Fly Me To The Moon,Frank Sinatra,spotify:track:2dR5WkrpwylTuT3jRWNufa,0.67,0.365,0,-10.158,1,0.0564,0.525,0.0,0.0575,0.45,119.344,audio_features,2dR5WkrpwylTuT3jRWNufa,spotify:track:2dR5WkrpwylTuT3jRWNufa,https://api.spotify.com/v1/tracks/2dR5WkrpwylTuT3jRWNufa,https://api.spotify.com/v1/audio-analysis/2dR5WkrpwylTuT3jRWNufa,147147,4
O-o-h Child,The Five Stairsteps,spotify:track:74JdR9aXE6I74oS1BVRsvb,0.488,0.754,5,-7.95,0,0.0381,0.00154,2.42e-05,0.678,0.664,88.368,audio_features,74JdR9aXE6I74oS1BVRsvb,spotify:track:74JdR9aXE6I74oS1BVRsvb,https://api.spotify.com/v1/tracks/74JdR9aXE6I74oS1BVRsvb,https://api.spotify.com/v1/audio-analysis/74JdR9aXE6I74oS1BVRsvb,197160,4
Mr. Big Stuff,Jean Knight,spotify:track:2Bls0igCm79XQQ95IoUbhq,0.886,0.491,8,-12.589,1,0.171,0.29,2.46e-06,0.229,0.971,93.236,audio_features,2Bls0igCm79XQQ95IoUbhq,spotify:track:2Bls0igCm79XQQ95IoUbhq,https://api.spotify.com/v1/tracks/2Bls0igCm79XQQ95IoUbhq,https://api.spotify.com/v1/audio-analysis/2Bls0igCm79XQQ95IoUbhq,164560,4
Peg,Steely Dan,spotify:track:5DQAHkO9U4IZIombHefcqK,0.797,0.566,7,-11.132,1,0.0321,0.0608,0.000362,0.14,0.939,116.976,audio_features,5DQAHkO9U4IZIombHefcqK,spotify:track:5DQAHkO9U4IZIombHefcqK,https://api.spotify.com/v1/tracks/5DQAHkO9U4IZIombHefcqK,https://api.spotify.com/v1/audio-analysis/5DQAHkO9U4IZIombHefcqK,240293,4
Nothing From Nothing,Billy Preston,spotify:track:5n9QhVJS3XSjSc9kNJNEIU,0.809,0.726,9,-8.209,0,0.0274,0.575,0.235,0.18,0.92,102.779,audio_features,5n9QhVJS3XSjSc9kNJNEIU,spotify:track:5n9QhVJS3XSjSc9kNJNEIU,https://api.spotify.com/v1/tracks/5n9QhVJS3XSjSc9kNJNEIU,https://api.spotify.com/v1/audio-analysis/5n9QhVJS3XSjSc9kNJNEIU,157667,4
Piece Of My Heart,Janis Joplin,spotify:track:3PGAgwFWnFCisvjb3rLyuh,0.482,0.883,4,-3.348,1,0.0754,0.0891,0.00422,0.266,0.594,80.687,audio_features,3PGAgwFWnFCisvjb3rLyuh,spotify:track:3PGAgwFWnFCisvjb3rLyuh,https://api.spotify.com/v1/tracks/3PGAgwFWnFCisvjb3rLyuh,https://api.spotify.com/v1/audio-analysis/3PGAgwFWnFCisvjb3rLyuh,253805,4
(You Make Me Feel Like) A Natural Woman [with The Royal Philharmonic Orchestra],Aretha Franklin,spotify:track:6f7Fvd9joNMwyA6IAcFOYf,0.519,0.374,0,-8.878,1,0.0272,0.377,0.0,0.0767,0.422,111.336,audio_features,6f7Fvd9joNMwyA6IAcFOYf,spotify:track:6f7Fvd9joNMwyA6IAcFOYf,https://api.spotify.com/v1/tracks/6f7Fvd9joNMwyA6IAcFOYf,https://api.spotify.com/v1/audio-analysis/6f7Fvd9joNMwyA6IAcFOYf,216347,3
