song,singer,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Poika (saunoo),Poju,spotify:track:7bF4r9iNGX0HxJnuHn3p20,0.655,0.987,6,-3.917,0,0.0562,0.123,0.0,0.0471,0.961,120.005,audio_features,7bF4r9iNGX0HxJnuHn3p20,spotify:track:7bF4r9iNGX0HxJnuHn3p20,https://api.spotify.com/v1/tracks/7bF4r9iNGX0HxJnuHn3p20,https://api.spotify.com/v1/audio-analysis/7bF4r9iNGX0HxJnuHn3p20,172373,4
Party Rock Anthem,LMFAO,spotify:track:7mitXLIMCflkhZiD34uEQI,0.751,0.736,5,-4.168,0,0.156,0.0206,0.0,0.265,0.352,130.014,audio_features,7mitXLIMCflkhZiD34uEQI,spotify:track:7mitXLIMCflkhZiD34uEQI,https://api.spotify.com/v1/tracks/7mitXLIMCflkhZiD34uEQI,https://api.spotify.com/v1/audio-analysis/7mitXLIMCflkhZiD34uEQI,262147,4
Piece of Me,Britney Spears,spotify:track:6jaHYV4no6PAbyo89bybrx,0.769,0.638,11,-5.054,1,0.216,0.0902,0.0,0.0857,0.782,115.007,audio_features,6jaHYV4no6PAbyo89bybrx,spotify:track:6jaHYV4no6PAbyo89bybrx,https://api.spotify.com/v1/tracks/6jaHYV4no6PAbyo89bybrx,https://api.spotify.com/v1/audio-analysis/6jaHYV4no6PAbyo89bybrx,212107,4
Paper Planes,M.I.A.,spotify:track:3ZlFUr0RBrUYYsmlcFvD0e,0.447,0.848,2,-6.175,1,0.222,0.033,7.46e-05,0.65,0.485,172.253,audio_features,3ZlFUr0RBrUYYsmlcFvD0e,spotify:track:3ZlFUr0RBrUYYsmlcFvD0e,https://api.spotify.com/v1/tracks/3ZlFUr0RBrUYYsmlcFvD0e,https://api.spotify.com/v1/audio-analysis/3ZlFUr0RBrUYYsmlcFvD0e,205200,4
One Time,Justin Bieber,spotify:track:13FpJLiYO9coo9pf5QkrTn,0.704,0.82,1,-2.535,0,0.037,0.0821,8.72e-05,0.0776,0.774,146.008,audio_features,13FpJLiYO9coo9pf5QkrTn,spotify:track:13FpJLiYO9coo9pf5QkrTn,https://api.spotify.com/v1/tracks/13FpJLiYO9coo9pf5QkrTn,https://api.spotify.com/v1/audio-analysis/13FpJLiYO9coo9pf5QkrTn,215867,4
Paparazzi,Lady Gaga,spotify:track:0DBIWikYnzcWygmvnG9kl5,0.761,0.696,5,-3.975,0,0.0429,0.109,0.0,0.0979,0.408,114.919,audio_features,0DBIWikYnzcWygmvnG9kl5,spotify:track:0DBIWikYnzcWygmvnG9kl5,https://api.spotify.com/v1/tracks/0DBIWikYnzcWygmvnG9kl5,https://api.spotify.com/v1/audio-analysis/0DBIWikYnzcWygmvnG9kl5,208307,4
Normipäivä (feat. Hank Solo),Aste,spotify:track:5nAxadmtaiTIPA9VGtaYm6,0.666,0.82,10,-2.151,0,0.184,0.15,0.0,0.119,0.684,127.078,audio_features,5nAxadmtaiTIPA9VGtaYm6,spotify:track:5nAxadmtaiTIPA9VGtaYm6,https://api.spotify.com/v1/tracks/5nAxadmtaiTIPA9VGtaYm6,https://api.spotify.com/v1/audio-analysis/5nAxadmtaiTIPA9VGtaYm6,197893,4
New Way Home,Isac Elliot,spotify:track:5qsQv37yDVUDCDLPSTrIrk,0.566,0.738,1,-7.728,0,0.0676,0.00311,0.0,0.117,0.519,126.056,audio_features,5qsQv37yDVUDCDLPSTrIrk,spotify:track:5qsQv37yDVUDCDLPSTrIrk,https://api.spotify.com/v1/tracks/5qsQv37yDVUDCDLPSTrIrk,https://api.spotify.com/v1/audio-analysis/5qsQv37yDVUDCDLPSTrIrk,217120,4
Märkää,Petri Nygård,spotify:track:52CqocATRRxDJmcc5owMOh,0.903,0.864,1,-3.763,1,0.0358,0.0212,0.0,0.511,0.961,120.06,audio_features,52CqocATRRxDJmcc5owMOh,spotify:track:52CqocATRRxDJmcc5owMOh,https://api.spotify.com/v1/tracks/52CqocATRRxDJmcc5owMOh,https://api.spotify.com/v1/audio-analysis/52CqocATRRxDJmcc5owMOh,251160,4
Mikä boogie,Fintelligens,spotify:track:0TIgM6L2db1fqqgdB8clhI,0.908,0.704,6,-2.182,0,0.164,0.0304,0.0,0.0661,0.86,112.991,audio_features,0TIgM6L2db1fqqgdB8clhI,spotify:track:0TIgM6L2db1fqqgdB8clhI,https://api.spotify.com/v1/tracks/0TIgM6L2db1fqqgdB8clhI,https://api.spotify.com/v1/audio-analysis/0TIgM6L2db1fqqgdB8clhI,192227,4
Mercy,Duffy,spotify:track:78twQ5XCFJMTE37ZSU0gsj,0.793,0.859,0,-3.774,1,0.0332,0.266,0.000356,0.133,0.964,129.911,audio_features,78twQ5XCFJMTE37ZSU0gsj,spotify:track:78twQ5XCFJMTE37ZSU0gsj,https://api.spotify.com/v1/tracks/78twQ5XCFJMTE37ZSU0gsj,https://api.spotify.com/v1/audio-analysis/78twQ5XCFJMTE37ZSU0gsj,219920,4
Matkalaulu,PMMP,spotify:track:5HCJ6vOnpuQSZR6RmjnorK,0.533,0.837,4,-6.298,1,0.0373,0.136,0.00139,0.298,0.594,146.923,audio_features,5HCJ6vOnpuQSZR6RmjnorK,spotify:track:5HCJ6vOnpuQSZR6RmjnorK,https://api.spotify.com/v1/tracks/5HCJ6vOnpuQSZR6RmjnorK,https://api.spotify.com/v1/audio-analysis/5HCJ6vOnpuQSZR6RmjnorK,231680,4
Lämpöö,Brädi,spotify:track:17te2wP80lWKpQdOexK7vN,0.757,0.848,3,-4.383,1,0.196,0.124,0.0,0.0676,0.699,94.98,audio_features,17te2wP80lWKpQdOexK7vN,spotify:track:17te2wP80lWKpQdOexK7vN,https://api.spotify.com/v1/tracks/17te2wP80lWKpQdOexK7vN,https://api.spotify.com/v1/audio-analysis/17te2wP80lWKpQdOexK7vN,208107,4
Kiss Me Thru The Phone,Soulja Boy,spotify:track:0nDqJMKcSTtYlGK6OQ3sLC,0.757,0.721,7,-3.757,1,0.0986,0.0158,0.0,0.144,0.807,149.984,audio_features,0nDqJMKcSTtYlGK6OQ3sLC,spotify:track:0nDqJMKcSTtYlGK6OQ3sLC,https://api.spotify.com/v1/tracks/0nDqJMKcSTtYlGK6OQ3sLC,https://api.spotify.com/v1/audio-analysis/0nDqJMKcSTtYlGK6OQ3sLC,194307,4
Lanit (Masa & Teurastaja) - Bonus,Justimus,spotify:track:5AgZviogOxQeiadhGJyjKX,0.705,0.634,4,-4.933,0,0.249,0.00214,0.0041,0.386,0.416,179.754,audio_features,5AgZviogOxQeiadhGJyjKX,spotify:track:5AgZviogOxQeiadhGJyjKX,https://api.spotify.com/v1/tracks/5AgZviogOxQeiadhGJyjKX,https://api.spotify.com/v1/audio-analysis/5AgZviogOxQeiadhGJyjKX,115813,4
Juuret,Antti Tuisku,spotify:track:6ZwtCsPc7OilD2Y43QT0ix,0.688,0.83,2,-6.941,0,0.0291,0.109,0.0971,0.107,0.339,123.006,audio_features,6ZwtCsPc7OilD2Y43QT0ix,spotify:track:6ZwtCsPc7OilD2Y43QT0ix,https://api.spotify.com/v1/tracks/6ZwtCsPc7OilD2Y43QT0ix,https://api.spotify.com/v1/audio-analysis/6ZwtCsPc7OilD2Y43QT0ix,259533,4
Jos mä oisin sä,Cheek,spotify:track:3eT0L7188RWFI9t6bTBP5o,0.828,0.877,2,-4.328,0,0.0476,0.0253,0.0,0.0844,0.631,110.023,audio_features,3eT0L7188RWFI9t6bTBP5o,spotify:track:3eT0L7188RWFI9t6bTBP5o,https://api.spotify.com/v1/tracks/3eT0L7188RWFI9t6bTBP5o,https://api.spotify.com/v1/audio-analysis/3eT0L7188RWFI9t6bTBP5o,235133,4
Jossu - feat. Jukka poika,Cheek,spotify:track:3fO3kI1iGC0A5zeRePsIiG,0.655,0.831,2,-6.767,1,0.175,0.0888,0.0,0.358,0.881,199.793,audio_features,3fO3kI1iGC0A5zeRePsIiG,spotify:track:3fO3kI1iGC0A5zeRePsIiG,https://api.spotify.com/v1/tracks/3fO3kI1iGC0A5zeRePsIiG,https://api.spotify.com/v1/audio-analysis/3fO3kI1iGC0A5zeRePsIiG,192400,4
Ihmisten edessä,Jenni Vartiainen,spotify:track:78jY6qGQtZAM7E5W7APoNg,0.677,0.803,1,-4.978,0,0.0343,0.0202,0.0,0.11,0.723,123.006,audio_features,78jY6qGQtZAM7E5W7APoNg,spotify:track:78jY6qGQtZAM7E5W7APoNg,https://api.spotify.com/v1/tracks/78jY6qGQtZAM7E5W7APoNg,https://api.spotify.com/v1/audio-analysis/78jY6qGQtZAM7E5W7APoNg,212120,4
Heilutaan,Tiktak,spotify:track:0gKbjJEZWuOpap7zdy2I7f,0.588,0.862,5,-5.741,1,0.0304,0.00883,0.0,0.0844,0.819,160.028,audio_features,0gKbjJEZWuOpap7zdy2I7f,spotify:track:0gKbjJEZWuOpap7zdy2I7f,https://api.spotify.com/v1/tracks/0gKbjJEZWuOpap7zdy2I7f,https://api.spotify.com/v1/audio-analysis/0gKbjJEZWuOpap7zdy2I7f,204160,4
Girls Just Want to Have Fun,Cyndi Lauper,spotify:track:459EpH5UZgE6fMNPMLOgMF,0.711,0.8,6,-4.883,1,0.0327,0.219,0.00102,0.354,0.726,120.393,audio_features,459EpH5UZgE6fMNPMLOgMF,spotify:track:459EpH5UZgE6fMNPMLOgMF,https://api.spotify.com/v1/tracks/459EpH5UZgE6fMNPMLOgMF,https://api.spotify.com/v1/audio-analysis/459EpH5UZgE6fMNPMLOgMF,236293,4
Frontside Ollie,Robin,spotify:track:4SQ7dVxDchOsmZSXRFIMzM,0.655,0.879,11,-5.363,1,0.0315,0.0033,0.0,0.881,0.71,100.033,audio_features,4SQ7dVxDchOsmZSXRFIMzM,spotify:track:4SQ7dVxDchOsmZSXRFIMzM,https://api.spotify.com/v1/tracks/4SQ7dVxDchOsmZSXRFIMzM,https://api.spotify.com/v1/audio-analysis/4SQ7dVxDchOsmZSXRFIMzM,181733,4
Fire Burning,Sean Kingston,spotify:track:7gDKfEMIhyyO4asgEXwcrs,0.835,0.805,1,-2.545,1,0.033,0.0166,0.0,0.345,0.891,122.98,audio_features,7gDKfEMIhyyO4asgEXwcrs,spotify:track:7gDKfEMIhyyO4asgEXwcrs,https://api.spotify.com/v1/tracks/7gDKfEMIhyyO4asgEXwcrs,https://api.spotify.com/v1/audio-analysis/7gDKfEMIhyyO4asgEXwcrs,243133,4
Candy Shop,50 Cent,spotify:track:2mpFm3f7QmdsVtSAIICEB7,0.609,0.588,7,-7.992,1,0.481,0.0305,0.000142,0.369,0.797,128.763,audio_features,2mpFm3f7QmdsVtSAIICEB7,spotify:track:2mpFm3f7QmdsVtSAIICEB7,https://api.spotify.com/v1/tracks/2mpFm3f7QmdsVtSAIICEB7,https://api.spotify.com/v1/audio-analysis/2mpFm3f7QmdsVtSAIICEB7,208533,5
Barbie Girl,Aqua,spotify:track:2ZCTP54O2dMSbVrdsg60to,0.764,0.948,1,-4.355,0,0.0402,0.00929,0.0773,0.416,0.911,129.967,audio_features,2ZCTP54O2dMSbVrdsg60to,spotify:track:2ZCTP54O2dMSbVrdsg60to,https://api.spotify.com/v1/tracks/2ZCTP54O2dMSbVrdsg60to,https://api.spotify.com/v1/audio-analysis/2ZCTP54O2dMSbVrdsg60to,195040,4
Are You Ready,ABREU,spotify:track:3nx1CHOZvY83zuFmWxoRl0,0.707,0.849,11,-5.172,0,0.0954,0.0968,0.0,0.161,0.859,96.023,audio_features,3nx1CHOZvY83zuFmWxoRl0,spotify:track:3nx1CHOZvY83zuFmWxoRl0,https://api.spotify.com/v1/tracks/3nx1CHOZvY83zuFmWxoRl0,https://api.spotify.com/v1/audio-analysis/3nx1CHOZvY83zuFmWxoRl0,191467,4
American Idiot,Green Day,spotify:track:6nTiIhLmQ3FWhvrGafw2zj,0.38,0.988,1,-2.042,1,0.0639,2.64e-05,7.86e-05,0.368,0.769,186.113,audio_features,6nTiIhLmQ3FWhvrGafw2zj,spotify:track:6nTiIhLmQ3FWhvrGafw2zj,https://api.spotify.com/v1/tracks/6nTiIhLmQ3FWhvrGafw2zj,https://api.spotify.com/v1/audio-analysis/6nTiIhLmQ3FWhvrGafw2zj,176346,4
Räjäytä mun mieli,ABREU,spotify:track:6skVPzERO0JKzamotX3NVa,0.697,0.771,8,-5.092,0,0.0568,0.022,0.0,0.128,0.652,106.028,audio_features,6skVPzERO0JKzamotX3NVa,spotify:track:6skVPzERO0JKzamotX3NVa,https://api.spotify.com/v1/tracks/6skVPzERO0JKzamotX3NVa,https://api.spotify.com/v1/audio-analysis/6skVPzERO0JKzamotX3NVa,202064,4
Kaikki paljaana (feat. Mikael Gabriel),ABREU,spotify:track:2ZHFxl8w3D3dkbUWNnifsu,0.607,0.428,5,-10.094,1,0.0468,0.459,0.0,0.255,0.509,79.888,audio_features,2ZHFxl8w3D3dkbUWNnifsu,spotify:track:2ZHFxl8w3D3dkbUWNnifsu,https://api.spotify.com/v1/tracks/2ZHFxl8w3D3dkbUWNnifsu,https://api.spotify.com/v1/audio-analysis/2ZHFxl8w3D3dkbUWNnifsu,198093,4
Kaikki mussa rakastaa kaikkea sun,ABREU,spotify:track:3WQzjw9Ghp00EzCnz0UuYz,0.8,0.521,1,-6.204,1,0.137,0.344,0.000471,0.159,0.723,120.958,audio_features,3WQzjw9Ghp00EzCnz0UuYz,spotify:track:3WQzjw9Ghp00EzCnz0UuYz,https://api.spotify.com/v1/tracks/3WQzjw9Ghp00EzCnz0UuYz,https://api.spotify.com/v1/audio-analysis/3WQzjw9Ghp00EzCnz0UuYz,224947,4
Bandana,ABREU,spotify:track:70tEoLFWtb6sk7OSlSAa7H,0.74,0.762,11,-5.16,1,0.0756,0.251,6.99e-05,0.108,0.716,100.03,audio_features,70tEoLFWtb6sk7OSlSAa7H,spotify:track:70tEoLFWtb6sk7OSlSAa7H,https://api.spotify.com/v1/tracks/70tEoLFWtb6sk7OSlSAa7H,https://api.spotify.com/v1/audio-analysis/70tEoLFWtb6sk7OSlSAa7H,161853,4
Kylmästä lämpimään,ABREU,spotify:track:7rE4B853YGWod1MPAKQHMw,0.717,0.907,5,-4.231,0,0.0509,0.18,7.03e-06,0.24,0.966,90.02,audio_features,7rE4B853YGWod1MPAKQHMw,spotify:track:7rE4B853YGWod1MPAKQHMw,https://api.spotify.com/v1/tracks/7rE4B853YGWod1MPAKQHMw,https://api.spotify.com/v1/audio-analysis/7rE4B853YGWod1MPAKQHMw,232053,4
Music Everywhere,ABREU,spotify:track:0U9qMXM2P0KtXAaGoBNQmH,0.615,0.959,9,-4.638,1,0.115,0.149,0.0,0.467,0.68,142.005,audio_features,0U9qMXM2P0KtXAaGoBNQmH,spotify:track:0U9qMXM2P0KtXAaGoBNQmH,https://api.spotify.com/v1/tracks/0U9qMXM2P0KtXAaGoBNQmH,https://api.spotify.com/v1/audio-analysis/0U9qMXM2P0KtXAaGoBNQmH,194853,4
Stereo,ABREU,spotify:track:32Yj02lvdYeaUcDtxu4w8t,0.553,0.891,0,-4.895,1,0.047,0.000165,0.0,0.183,0.565,124.992,audio_features,32Yj02lvdYeaUcDtxu4w8t,spotify:track:32Yj02lvdYeaUcDtxu4w8t,https://api.spotify.com/v1/tracks/32Yj02lvdYeaUcDtxu4w8t,https://api.spotify.com/v1/audio-analysis/32Yj02lvdYeaUcDtxu4w8t,244400,4
End Of Love,ABREU,spotify:track:23LXXycA1mdUutZnI1jOgg,0.518,0.776,8,-5.356,0,0.0364,0.234,1.27e-05,0.131,0.494,83.652,audio_features,23LXXycA1mdUutZnI1jOgg,spotify:track:23LXXycA1mdUutZnI1jOgg,https://api.spotify.com/v1/tracks/23LXXycA1mdUutZnI1jOgg,https://api.spotify.com/v1/audio-analysis/23LXXycA1mdUutZnI1jOgg,221320,4
Vinegar - Original Radio Mix,ABREU,spotify:track:3AS8dkddtZNmn87X9WJTln,0.661,0.826,9,-4.638,0,0.0304,0.00188,0.00135,0.204,0.972,125.001,audio_features,3AS8dkddtZNmn87X9WJTln,spotify:track:3AS8dkddtZNmn87X9WJTln,https://api.spotify.com/v1/tracks/3AS8dkddtZNmn87X9WJTln,https://api.spotify.com/v1/audio-analysis/3AS8dkddtZNmn87X9WJTln,218600,4
Ivory Tower,ABREU,spotify:track:62IJoIWjfyte68XLd989aT,0.67,0.73,8,-5.78,0,0.0313,0.0747,0.0,0.37,0.785,108.024,audio_features,62IJoIWjfyte68XLd989aT,spotify:track:62IJoIWjfyte68XLd989aT,https://api.spotify.com/v1/tracks/62IJoIWjfyte68XLd989aT,https://api.spotify.com/v1/audio-analysis/62IJoIWjfyte68XLd989aT,225213,4
Worst Part Is Over (feat. Redrama),ABREU,spotify:track:3cgRZroRvUm80CpemDiqHt,0.675,0.729,4,-5.375,0,0.178,0.182,1.74e-06,0.0885,0.735,90.033,audio_features,3cgRZroRvUm80CpemDiqHt,spotify:track:3cgRZroRvUm80CpemDiqHt,https://api.spotify.com/v1/tracks/3cgRZroRvUm80CpemDiqHt,https://api.spotify.com/v1/audio-analysis/3cgRZroRvUm80CpemDiqHt,215907,4
Tuulilasin nurkkaan,Kristiina Brask,spotify:track:2wc2eQzlnPPjqBlLAH4pTS,0.614,0.532,6,-4.288,0,0.0237,0.268,1.85e-05,0.0838,0.4,84.959,audio_features,2wc2eQzlnPPjqBlLAH4pTS,spotify:track:2wc2eQzlnPPjqBlLAH4pTS,https://api.spotify.com/v1/tracks/2wc2eQzlnPPjqBlLAH4pTS,https://api.spotify.com/v1/audio-analysis/2wc2eQzlnPPjqBlLAH4pTS,232533,4
Välitunnilla,Katri Ylander,spotify:track:1era8LgVvIKGlbZDtGbdrn,0.556,0.752,7,-6.519,0,0.0288,0.00957,0.000325,0.143,0.392,124.007,audio_features,1era8LgVvIKGlbZDtGbdrn,spotify:track:1era8LgVvIKGlbZDtGbdrn,https://api.spotify.com/v1/tracks/1era8LgVvIKGlbZDtGbdrn,https://api.spotify.com/v1/audio-analysis/1era8LgVvIKGlbZDtGbdrn,231413,4
Onko vielä aikaa?,Katri Ylander,spotify:track:72GnqdyP96ga16ecs6kKuc,0.425,0.64,9,-6.365,1,0.0319,0.0755,0.0,0.0802,0.359,159.778,audio_features,72GnqdyP96ga16ecs6kKuc,spotify:track:72GnqdyP96ga16ecs6kKuc,https://api.spotify.com/v1/tracks/72GnqdyP96ga16ecs6kKuc,https://api.spotify.com/v1/audio-analysis/72GnqdyP96ga16ecs6kKuc,198880,4
En koskaan,Katri Ylander,spotify:track:18Yps7XB1xmpW3X8Y1vqOQ,0.504,0.557,9,-6.864,1,0.0284,0.113,0.0,0.119,0.339,147.943,audio_features,18Yps7XB1xmpW3X8Y1vqOQ,spotify:track:18Yps7XB1xmpW3X8Y1vqOQ,https://api.spotify.com/v1/tracks/18Yps7XB1xmpW3X8Y1vqOQ,https://api.spotify.com/v1/audio-analysis/18Yps7XB1xmpW3X8Y1vqOQ,218960,4
Valehdellaan,Katri Ylander,spotify:track:4AHLwKouR4vQMK15rj2l09,0.543,0.889,0,-6.926,1,0.081,0.082,2.26e-05,0.114,0.569,141.919,audio_features,4AHLwKouR4vQMK15rj2l09,spotify:track:4AHLwKouR4vQMK15rj2l09,https://api.spotify.com/v1/tracks/4AHLwKouR4vQMK15rj2l09,https://api.spotify.com/v1/audio-analysis/4AHLwKouR4vQMK15rj2l09,253160,4
Jotain Niin Oikeaa,Juha Tapio,spotify:track:3lptv5Ztu0qRLDjqBDTDPT,0.698,0.614,7,-8.256,1,0.0262,0.121,2.32e-06,0.341,0.696,114.938,audio_features,3lptv5Ztu0qRLDjqBDTDPT,spotify:track:3lptv5Ztu0qRLDjqBDTDPT,https://api.spotify.com/v1/tracks/3lptv5Ztu0qRLDjqBDTDPT,https://api.spotify.com/v1/audio-analysis/3lptv5Ztu0qRLDjqBDTDPT,227173,4
Kaksi puuta,Juha Tapio,spotify:track:4bigUKge5rD6igAkY7Ecpo,0.352,0.642,5,-5.722,1,0.0318,0.273,0.0,0.212,0.356,179.747,audio_features,4bigUKge5rD6igAkY7Ecpo,spotify:track:4bigUKge5rD6igAkY7Ecpo,https://api.spotify.com/v1/tracks/4bigUKge5rD6igAkY7Ecpo,https://api.spotify.com/v1/audio-analysis/4bigUKge5rD6igAkY7Ecpo,255613,4
Pettävällä jäällä,Juha Tapio,spotify:track:5SupfKGl0Ik6JtseaxEQ0f,0.636,0.214,7,-11.715,0,0.0398,0.918,1.36e-06,0.269,0.383,103.518,audio_features,5SupfKGl0Ik6JtseaxEQ0f,spotify:track:5SupfKGl0Ik6JtseaxEQ0f,https://api.spotify.com/v1/tracks/5SupfKGl0Ik6JtseaxEQ0f,https://api.spotify.com/v1/audio-analysis/5SupfKGl0Ik6JtseaxEQ0f,202720,4
Sirpa - feat. Ulpu,Arttu Wiskari,spotify:track:0BcuZ4l1uTFnf4XQio0lng,0.722,0.881,7,-6.659,0,0.0676,0.362,0.0,0.103,0.899,93.993,audio_features,0BcuZ4l1uTFnf4XQio0lng,spotify:track:0BcuZ4l1uTFnf4XQio0lng,https://api.spotify.com/v1/tracks/0BcuZ4l1uTFnf4XQio0lng,https://api.spotify.com/v1/audio-analysis/0BcuZ4l1uTFnf4XQio0lng,207080,4
Kahvimaito,Arttu Wiskari,spotify:track:4eSmWkVsZHb9dG6eyeIN46,0.711,0.907,8,-4.963,0,0.0376,0.00936,0.0,0.336,0.713,116.0,audio_features,4eSmWkVsZHb9dG6eyeIN46,spotify:track:4eSmWkVsZHb9dG6eyeIN46,https://api.spotify.com/v1/tracks/4eSmWkVsZHb9dG6eyeIN46,https://api.spotify.com/v1/audio-analysis/4eSmWkVsZHb9dG6eyeIN46,243800,4
3 Foot Tall,Classified,spotify:track:4EkXHwwBPQvd8mEdP3wOVB,0.609,0.742,11,-5.739,0,0.0989,0.25,0.0,0.641,0.523,75.892,audio_features,4EkXHwwBPQvd8mEdP3wOVB,spotify:track:4EkXHwwBPQvd8mEdP3wOVB,https://api.spotify.com/v1/tracks/4EkXHwwBPQvd8mEdP3wOVB,https://api.spotify.com/v1/audio-analysis/4EkXHwwBPQvd8mEdP3wOVB,220947,4
Chained To The Rhythm,Katy Perry,spotify:track:5ndfVSDyPq90jaIUhNPeby,0.446,0.793,0,-5.365,1,0.156,0.089,0.0,0.211,0.47,189.891,audio_features,5ndfVSDyPq90jaIUhNPeby,spotify:track:5ndfVSDyPq90jaIUhNPeby,https://api.spotify.com/v1/tracks/5ndfVSDyPq90jaIUhNPeby,https://api.spotify.com/v1/audio-analysis/5ndfVSDyPq90jaIUhNPeby,237915,4
I Got Two Phones,Dj Slim D,spotify:track:72ZxpfXEOPHMmqmYD0LpkR,0.632,0.583,7,-7.44,0,0.135,0.215,8.43e-06,0.409,0.184,121.764,audio_features,72ZxpfXEOPHMmqmYD0LpkR,spotify:track:72ZxpfXEOPHMmqmYD0LpkR,https://api.spotify.com/v1/tracks/72ZxpfXEOPHMmqmYD0LpkR,https://api.spotify.com/v1/audio-analysis/72ZxpfXEOPHMmqmYD0LpkR,241291,4
Liikaa Sussa Kii,Mikael Gabriel,spotify:track:0MEuAbpzkCXjFu2ey5vKaD,0.635,0.719,4,-4.233,1,0.0325,0.102,0.0,0.159,0.465,122.945,audio_features,0MEuAbpzkCXjFu2ey5vKaD,spotify:track:0MEuAbpzkCXjFu2ey5vKaD,https://api.spotify.com/v1/tracks/0MEuAbpzkCXjFu2ey5vKaD,https://api.spotify.com/v1/audio-analysis/0MEuAbpzkCXjFu2ey5vKaD,232948,3
Tumblr Girls,G-Eazy,spotify:track:3S9ZWhytKUDCTUWrj0Rouo,0.663,0.406,1,-9.639,1,0.187,0.104,0.00639,0.109,0.325,121.966,audio_features,3S9ZWhytKUDCTUWrj0Rouo,spotify:track:3S9ZWhytKUDCTUWrj0Rouo,https://api.spotify.com/v1/tracks/3S9ZWhytKUDCTUWrj0Rouo,https://api.spotify.com/v1/audio-analysis/3S9ZWhytKUDCTUWrj0Rouo,255680,4
Empire State Of Mind,JAY-Z,spotify:track:7o5ch75GlnzdIsYQQ4oKZu,0.502,0.955,11,-1.533,1,0.381,0.0265,0.0,0.265,0.818,173.526,audio_features,7o5ch75GlnzdIsYQQ4oKZu,spotify:track:7o5ch75GlnzdIsYQQ4oKZu,https://api.spotify.com/v1/tracks/7o5ch75GlnzdIsYQQ4oKZu,https://api.spotify.com/v1/audio-analysis/7o5ch75GlnzdIsYQQ4oKZu,277107,4
Ni**as In Paris,JAY-Z,spotify:track:4Li2WHPkuyCdtmokzW2007,0.789,0.858,1,-5.542,1,0.311,0.127,0.0,0.349,0.775,140.022,audio_features,4Li2WHPkuyCdtmokzW2007,spotify:track:4Li2WHPkuyCdtmokzW2007,https://api.spotify.com/v1/tracks/4Li2WHPkuyCdtmokzW2007,https://api.spotify.com/v1/audio-analysis/4Li2WHPkuyCdtmokzW2007,219333,4
No Church In The Wild,JAY-Z,spotify:track:3Osd3Yf8K73aj4ySn6LrvK,0.654,0.75,8,-7.509,0,0.105,0.246,0.0178,0.167,0.557,92.78,audio_features,3Osd3Yf8K73aj4ySn6LrvK,spotify:track:3Osd3Yf8K73aj4ySn6LrvK,https://api.spotify.com/v1/tracks/3Osd3Yf8K73aj4ySn6LrvK,https://api.spotify.com/v1/audio-analysis/3Osd3Yf8K73aj4ySn6LrvK,272507,4
American Oxygen,Rihanna,spotify:track:539HpTjkmnhbPn3p7mjByN,0.232,0.744,2,-6.227,1,0.114,0.0508,0.0,0.266,0.522,78.921,audio_features,539HpTjkmnhbPn3p7mjByN,spotify:track:539HpTjkmnhbPn3p7mjByN,https://api.spotify.com/v1/tracks/539HpTjkmnhbPn3p7mjByN,https://api.spotify.com/v1/audio-analysis/539HpTjkmnhbPn3p7mjByN,320161,4
Äiti anna anteeks,Pyhimys,spotify:track:2PcxqqlWxVnu9y3b9pWONp,0.554,0.747,1,-6.73,1,0.116,0.0682,0.0,0.114,0.678,74.85,audio_features,2PcxqqlWxVnu9y3b9pWONp,spotify:track:2PcxqqlWxVnu9y3b9pWONp,https://api.spotify.com/v1/tracks/2PcxqqlWxVnu9y3b9pWONp,https://api.spotify.com/v1/audio-analysis/2PcxqqlWxVnu9y3b9pWONp,220747,3
Ass Back Home (feat. Neon Hitch),Gym Class Heroes,spotify:track:3bfqkspKABT4pPicm6wC9F,0.716,0.838,10,-4.289,1,0.0513,0.134,0.0,0.148,0.646,130.034,audio_features,3bfqkspKABT4pPicm6wC9F,spotify:track:3bfqkspKABT4pPicm6wC9F,https://api.spotify.com/v1/tracks/3bfqkspKABT4pPicm6wC9F,https://api.spotify.com/v1/audio-analysis/3bfqkspKABT4pPicm6wC9F,222213,4
Poetic Justice,Kendrick Lamar,spotify:track:3MLOAIJNWWS8FQpvdaiKR7,0.779,0.572,6,-9.985,0,0.378,0.157,0.0,0.246,0.647,135.956,audio_features,3MLOAIJNWWS8FQpvdaiKR7,spotify:track:3MLOAIJNWWS8FQpvdaiKR7,https://api.spotify.com/v1/tracks/3MLOAIJNWWS8FQpvdaiKR7,https://api.spotify.com/v1/audio-analysis/3MLOAIJNWWS8FQpvdaiKR7,300160,4
Slippery (feat. Gucci Mane),Migos,spotify:track:6p8NuHm8uCGnn2Dtbtf7zE,0.92,0.675,1,-5.661,0,0.263,0.307,0.0,0.104,0.749,141.967,audio_features,6p8NuHm8uCGnn2Dtbtf7zE,spotify:track:6p8NuHm8uCGnn2Dtbtf7zE,https://api.spotify.com/v1/tracks/6p8NuHm8uCGnn2Dtbtf7zE,https://api.spotify.com/v1/audio-analysis/6p8NuHm8uCGnn2Dtbtf7zE,304041,4
